Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
27,no,travel_frequently,1297,research & development,5,college,life sciences,very high,female,53,3,1,laboratory technician,4,single,2379.0,19826,0,yes,14,3,3,0,6,3,2,5,4,0,2
29,no,travel_frequently,574,research & development,20,below college,medical,very high,male,40,3,1,laboratory technician,4,married,3812.0,7003,1,no,13,3,2,0,11,3,4,11,8,3,10
32,no,travel_frequently,1318,sales,10,master,marketing,very high,male,79,3,2,sales executive,4,single,4648.0,26075,8,no,13,3,3,0,4,2,4,0,0,0,0
42,no,non-travel,355,research & development,10,master,technical degree,high,male,38,3,1,research scientist,3,married,2936.0,6161,3,no,22,4,2,2,10,1,2,6,3,3,3
47,no,travel_rarely,207,research & development,9,master,life sciences,medium,female,64,3,1,laboratory technician,3,single,2105.0,5411,4,no,12,3,3,0,7,2,3,2,2,2,0
46,no,travel_rarely,706,research & development,2,college,life sciences,very high,male,82,3,3,manufacturing director,4,divorced,8578.0,19989,3,no,14,3,3,1,12,4,2,9,8,4,7
28,no,non-travel,280,human resources,1,college,life sciences,high,male,43,3,1,human resources,4,divorced,2706.0,10494,1,no,15,3,2,1,3,2,3,3,2,2,2
29,no,travel_rarely,726,research & development,29,below college,life sciences,very high,male,93,1,2,healthcare representative,3,divorced,6384.0,21143,8,no,17,3,4,2,11,3,3,7,0,1,6
42,no,travel_rarely,1142,research & development,8,bachelor,life sciences,very high,male,81,3,1,laboratory technician,3,single,3968.0,13624,4,no,13,3,4,0,8,3,3,0,0,0,0
32,yes,travel_rarely,414,sales,2,master,marketing,high,male,82,2,2,sales executive,2,single,9907.0,26186,7,yes,12,3,3,0,7,3,2,2,2,2,2
46,no,travel_rarely,1319,sales,3,bachelor,technical degree,low,female,45,4,4,sales executive,1,divorced,13225.0,7739,2,no,12,3,4,1,25,5,3,15,9,2,8
27,no,travel_rarely,728,sales,23,below college,medical,medium,female,36,2,2,sales representative,3,married,3540.0,7018,1,no,21,4,4,1,9,5,3,9,8,5,8
29,no,travel_rarely,352,human resources,6,below college,medical,very high,male,87,2,1,human resources,2,married,2804.0,15434,1,no,11,3,4,0,1,3,3,1,0,0,0
43,no,travel_rarely,823,research & development,6,bachelor,medical,low,female,81,2,5,manager,3,married,13775.600000000008,22539,7,no,13,3,4,0,21,2,3,16,12,6,14
48,no,travel_rarely,1224,research & development,10,bachelor,life sciences,very high,male,91,2,5,research director,2,married,13775.600000000008,13583,4,no,12,3,4,0,23,3,3,15,10,7,9
29,yes,travel_frequently,459,research & development,24,college,life sciences,very high,male,73,2,1,research scientist,4,single,2439.0,14753,1,yes,24,4,2,0,1,3,2,1,0,1,0
46,yes,travel_rarely,1254,sales,10,bachelor,life sciences,high,female,64,3,3,sales executive,2,married,7314.0,14011,5,no,21,4,3,2,14,2,3,8,7,0,7
27,no,travel_frequently,1131,research & development,15,bachelor,life sciences,very high,female,77,2,1,research scientist,1,married,4774.0,23844,0,no,19,3,4,1,8,2,2,7,6,7,3
39,no,travel_rarely,835,research & development,19,master,other,very high,male,41,3,2,research scientist,4,divorced,3902.0,5141,8,no,14,3,2,2,7,2,3,2,2,2,2
55,no,travel_rarely,836,research & development,2,master,technical degree,medium,male,98,2,1,research scientist,4,married,2662.0,7975,8,no,20,4,2,1,19,2,4,5,2,0,4
28,no,travel_rarely,1172,sales,3,bachelor,medical,medium,female,78,3,1,sales representative,2,married,2856.0,3692,1,no,19,3,4,1,1,3,3,1,0,0,0
30,yes,travel_rarely,945,sales,9,bachelor,medical,medium,male,89,3,1,sales representative,4,single,1081.0,16019,1,no,13,3,3,0,1,3,2,1,0,0,0
22,yes,travel_rarely,391,research & development,7,below college,life sciences,very high,male,75,3,1,research scientist,2,single,2472.0,26092,1,yes,23,4,1,0,1,2,3,1,0,0,0
36,no,travel_rarely,1266,sales,10,master,technical degree,medium,female,63,2,2,sales executive,3,married,5673.0,6060,1,yes,13,3,1,1,10,4,3,10,9,1,7
31,no,travel_rarely,311,research & development,20,bachelor,life sciences,medium,male,89,3,2,laboratory technician,3,divorced,4197.0,18624,1,no,11,3,1,1,10,2,3,10,8,0,2
34,no,travel_rarely,1480,sales,4,bachelor,life sciences,high,male,64,3,3,sales executive,4,married,9713.0,24444,2,yes,13,3,4,2,9,3,3,5,3,1,0
29,no,travel_rarely,592,research & development,7,bachelor,life sciences,very high,male,59,3,1,laboratory technician,1,single,2062.0,19384,3,no,14,3,2,0,11,2,3,3,2,1,2
37,no,travel_rarely,783,research & development,7,master,medical,very high,male,78,3,2,research scientist,1,married,4284.0,13588,5,yes,22,4,3,1,16,2,3,5,3,0,4
35,no,travel_rarely,219,research & development,16,college,other,very high,female,44,2,2,manufacturing director,2,married,4788.0,25388,0,yes,11,3,4,0,4,2,3,3,2,0,2
45,no,travel_rarely,556,research & development,25,college,life sciences,medium,female,93,2,2,manufacturing director,4,married,5906.0,23888,0,no,13,3,4,2,10,2,2,9,8,3,8
36,no,travel_frequently,1213,human resources,2,below college,human resources,medium,male,94,2,2,human resources,4,single,3886.0,4223,1,no,21,4,4,0,10,2,2,10,1,0,8
40,no,travel_rarely,1137,research & development,1,master,life sciences,low,male,98,3,4,manager,1,divorced,13775.600000000008,18991,2,no,11,3,1,1,22,3,3,15,7,7,9
26,no,travel_rarely,482,research & development,1,college,life sciences,medium,female,90,2,1,research scientist,3,married,2933.0,14908,1,yes,13,3,3,1,1,3,2,1,0,1,0
27,no,travel_rarely,511,sales,2,college,medical,low,female,89,4,2,sales executive,3,single,6500.0,26997,0,no,14,3,2,0,9,5,2,8,7,0,7
48,no,travel_frequently,117,research & development,22,bachelor,medical,very high,female,58,3,4,manager,4,divorced,13775.600000000008,2437,3,no,11,3,2,1,24,3,3,15,9,4,7
44,no,travel_rarely,170,research & development,1,master,life sciences,medium,male,78,4,2,healthcare representative,1,married,5033.0,9364,2,no,15,3,4,1,10,5,3,2,0,2,2
34,yes,non-travel,967,research & development,16,master,technical degree,very high,male,85,1,1,research scientist,1,married,2307.0,14460,1,yes,23,4,2,1,5,2,3,5,2,3,0
56,yes,travel_rarely,1162,research & development,24,college,life sciences,low,male,97,3,1,laboratory technician,4,single,2587.0,10261,1,no,16,3,4,0,5,3,3,4,2,1,0
36,no,travel_rarely,335,sales,17,college,marketing,high,male,33,2,2,sales executive,2,married,5507.0,16822,2,no,16,3,3,2,12,1,1,4,2,1,3
41,no,travel_rarely,337,sales,8,bachelor,marketing,high,female,54,3,2,sales executive,2,married,4393.0,26841,5,no,21,4,3,1,14,3,3,5,4,1,4
42,no,travel_rarely,1396,research & development,6,bachelor,medical,high,male,83,3,3,research director,1,married,13348.0,14842,7,no,13,3,2,1,18,3,4,13,7,5,7
31,no,travel_rarely,1079,sales,10,college,medical,high,female,86,3,2,sales executive,4,divorced,6583.0,20115,2,yes,11,3,4,1,8,2,3,5,2,1,4
34,no,travel_rarely,735,sales,3,below college,medical,very high,female,75,2,2,sales executive,4,married,8103.0,16495,3,yes,12,3,3,0,9,3,2,4,2,0,1
31,no,travel_rarely,471,research & development,4,bachelor,medical,low,female,62,4,1,laboratory technician,3,divorced,3978.0,16031,8,no,12,3,2,1,4,2,2,2,2,2,2
26,no,travel_frequently,1096,research & development,6,bachelor,other,high,male,61,4,1,laboratory technician,4,married,2544.0,7102,0,no,18,3,1,1,8,3,3,7,7,7,7
45,no,travel_frequently,1297,research & development,1,master,medical,medium,male,44,3,2,healthcare representative,3,single,5399.0,14511,4,no,12,3,3,0,12,3,3,4,2,0,3
33,no,travel_rarely,217,sales,10,master,marketing,medium,male,43,3,2,sales executive,3,single,5487.0,10410,1,no,14,3,2,0,10,2,2,10,4,0,9
28,no,travel_frequently,783,sales,1,college,life sciences,high,male,42,2,2,sales executive,4,married,6834.0,19255,1,yes,12,3,3,1,7,2,3,7,7,0,7
29,yes,travel_frequently,746,sales,24,bachelor,technical degree,high,male,45,4,1,sales representative,1,single,1091.0,10642,1,no,17,3,4,0,1,3,3,1,0,0,0
39,no,non-travel,1251,sales,21,master,life sciences,low,female,32,1,2,sales executive,3,married,5736.0,3987,6,no,19,3,3,1,10,1,3,3,2,1,2
27,no,travel_rarely,1354,research & development,2,master,technical degree,medium,male,41,3,1,research scientist,2,married,2226.0,6073,1,no,11,3,3,1,6,3,2,5,3,1,2
34,no,travel_frequently,735,research & development,22,master,other,high,male,86,2,2,research scientist,4,married,5747.0,26496,1,yes,15,3,2,0,16,3,3,15,10,6,11
28,yes,travel_rarely,1475,sales,13,college,marketing,very high,female,84,3,2,sales executive,3,single,9854.0,23352,3,yes,11,3,4,0,6,2,3,2,0,2,2
47,no,non-travel,1169,research & development,14,master,technical degree,high,male,64,3,2,research scientist,2,married,5467.0,2125,8,no,18,3,3,1,16,4,4,8,7,1,7
56,no,travel_rarely,1443,sales,11,phd,marketing,very high,female,89,2,2,sales executive,1,married,5380.0,20328,4,no,16,3,3,1,6,3,3,0,0,0,0
39,no,travel_rarely,867,research & development,9,college,medical,low,male,87,3,2,manufacturing director,1,married,5151.0,12315,1,no,25,4,4,1,10,3,3,10,0,7,9
38,no,travel_frequently,1394,research & development,8,bachelor,medical,very high,female,58,2,2,research scientist,2,divorced,2133.0,18115,1,yes,16,3,3,1,20,3,3,15,11,0,7
58,no,travel_rarely,605,sales,21,bachelor,life sciences,very high,female,72,3,4,manager,4,married,13775.600000000008,11761,4,yes,13,3,3,1,23,2,2,1,0,0,0
32,yes,travel_frequently,238,research & development,5,college,life sciences,low,female,47,4,1,research scientist,3,single,2432.0,15318,3,yes,14,3,1,0,8,2,3,4,1,0,3
38,no,travel_rarely,1206,research & development,9,college,life sciences,medium,male,71,3,1,research scientist,4,divorced,4771.0,14293,2,no,19,3,4,2,10,2,4,5,2,0,3
49,no,travel_frequently,1064,research & development,2,below college,life sciences,medium,male,42,3,5,research director,4,married,13775.600000000008,13738,3,no,15,3,4,0,28,3,3,5,4,4,3
42,no,travel_rarely,419,sales,12,master,marketing,medium,male,77,3,2,sales executive,4,divorced,5087.0,2900,3,yes,12,3,3,2,14,4,3,0,0,0,0
27,yes,travel_frequently,1337,human resources,22,bachelor,human resources,low,female,58,2,1,human resources,2,married,2863.0,19555,1,no,12,3,1,0,1,2,3,1,0,0,0
35,no,travel_rarely,682,sales,18,master,medical,medium,male,71,3,2,sales executive,1,married,5561.0,15975,0,no,16,3,4,1,6,2,1,5,3,0,4
28,no,non-travel,1103,research & development,16,bachelor,medical,high,male,49,3,1,research scientist,3,single,2144.0,2122,1,no,14,3,3,0,5,3,2,5,3,1,4
31,no,non-travel,976,research & development,3,college,medical,high,male,48,3,1,research scientist,1,divorced,3065.0,3995,1,yes,13,3,4,1,4,3,4,4,2,2,3
36,no,non-travel,1351,research & development,9,master,life sciences,low,male,66,4,1,laboratory technician,2,married,2810.0,9238,1,no,22,4,2,0,5,3,3,5,4,0,2
34,no,travel_rarely,937,sales,1,bachelor,marketing,low,male,32,3,3,sales executive,4,single,9888.0,6770,1,no,21,4,1,0,14,3,2,14,8,2,1
34,no,travel_rarely,1239,sales,13,master,medical,very high,male,39,3,3,sales executive,3,divorced,8628.0,22914,1,no,18,3,3,1,9,2,2,8,7,1,1
26,no,travel_rarely,157,research & development,1,bachelor,medical,high,male,95,3,1,laboratory technician,1,single,2867.0,20006,0,no,13,3,4,0,8,5,2,7,7,7,6
29,no,travel_rarely,136,research & development,1,bachelor,life sciences,low,male,89,3,2,healthcare representative,1,married,5373.0,6225,0,no,12,3,1,1,6,5,2,5,3,0,2
32,no,non-travel,1146,research & development,15,master,medical,high,female,34,3,2,healthcare representative,4,divorced,6667.0,16542,5,no,18,3,2,1,9,5,3,5,1,1,2
31,no,travel_frequently,1125,research & development,1,bachelor,life sciences,very high,male,48,1,2,research scientist,1,married,5003.0,5771,1,no,21,4,2,0,10,5,3,10,8,7,7
28,yes,travel_rarely,1404,research & development,17,bachelor,technical degree,high,male,32,2,1,laboratory technician,4,divorced,2367.0,18779,5,no,12,3,1,1,6,2,2,4,1,0,3
38,no,travel_rarely,1404,sales,1,bachelor,life sciences,low,male,59,2,1,sales representative,1,single,2858.0,11473,4,no,14,3,1,0,20,3,2,1,0,0,0
35,no,travel_rarely,1224,sales,7,master,life sciences,high,female,55,3,2,sales executive,4,married,5204.0,13586,1,yes,11,3,4,0,10,2,3,10,8,0,9
27,no,travel_rarely,954,sales,9,bachelor,marketing,very high,male,44,3,2,sales executive,4,single,4105.0,5099,1,no,14,3,1,0,7,5,3,7,7,0,7
32,no,travel_rarely,1373,research & development,5,master,life sciences,very high,male,56,2,2,manufacturing director,4,single,9679.0,10138,8,no,24,4,2,0,8,1,3,1,0,0,0
31,yes,travel_frequently,754,sales,26,master,marketing,low,male,63,3,2,sales executive,4,married,5617.0,21075,1,yes,11,3,3,0,10,4,3,10,7,0,8
53,yes,travel_rarely,1168,sales,24,master,life sciences,low,male,66,3,3,sales executive,1,single,10448.0,5843,6,yes,13,3,2,0,15,2,2,2,2,2,2
54,no,travel_rarely,155,research & development,9,college,life sciences,low,female,67,3,2,research scientist,3,married,2897.0,22474,3,no,11,3,3,2,9,5,2,4,3,2,3
33,no,travel_frequently,1303,research & development,7,college,life sciences,very high,male,36,3,2,healthcare representative,3,divorced,5968.0,18079,1,no,20,4,3,2,9,2,3,9,7,2,8
43,no,travel_rarely,574,research & development,11,bachelor,life sciences,low,male,30,3,3,healthcare representative,3,married,7510.0,16873,1,no,17,3,2,1,10,1,3,10,9,0,9
38,no,travel_frequently,1444,human resources,1,master,other,very high,male,88,3,1,human resources,2,married,2991.0,5224,0,yes,11,3,2,1,7,2,3,6,2,1,2
55,no,travel_rarely,189,human resources,26,master,human resources,high,male,71,4,5,manager,2,married,13775.600000000008,25811,4,yes,18,3,1,1,23,2,3,10,9,1,4
31,no,travel_rarely,1276,research & development,2,below college,medical,very high,female,59,1,1,laboratory technician,4,divorced,1129.0,17536,1,yes,11,3,3,2,1,4,3,1,0,0,0
39,no,travel_rarely,119,sales,15,master,marketing,medium,male,77,3,4,sales executive,1,single,13341.0,25098,0,no,12,3,1,0,21,3,3,15,8,7,10
42,no,non-travel,335,research & development,23,college,life sciences,very high,male,37,2,2,research scientist,3,single,4332.0,14811,1,no,12,3,4,0,20,2,3,15,9,3,7
31,no,non-travel,697,research & development,10,bachelor,medical,high,female,40,3,3,research director,3,married,11031.0,26862,4,no,20,4,3,1,13,2,4,11,7,4,8
54,no,travel_rarely,157,research & development,10,bachelor,medical,high,female,77,3,2,manufacturing director,1,single,4440.0,25198,6,yes,19,3,4,0,9,3,3,5,2,1,4
24,no,travel_rarely,771,research & development,1,college,life sciences,medium,male,45,2,2,healthcare representative,3,single,4617.0,14120,1,no,12,3,2,0,4,2,2,4,3,1,2
23,no,travel_rarely,571,research & development,12,college,other,very high,male,78,3,1,laboratory technician,4,single,2647.0,13672,1,no,13,3,3,0,5,5,4,5,2,1,4
40,no,travel_frequently,692,research & development,11,bachelor,technical degree,very high,female,73,3,2,laboratory technician,3,married,6323.0,26849,1,no,11,3,1,1,10,2,4,10,9,7,4
40,no,travel_rarely,444,sales,2,college,marketing,medium,female,92,3,2,sales executive,2,married,5677.0,4258,3,no,14,3,3,1,15,4,3,11,8,5,10
25,no,travel_rarely,309,human resources,2,bachelor,human resources,high,female,82,3,1,human resources,2,married,2187.0,19655,4,no,14,3,3,0,6,3,3,2,0,1,2
30,no,travel_rarely,911,research & development,1,college,medical,very high,male,76,3,1,laboratory technician,2,married,3748.0,4077,1,no,13,3,3,0,12,5,2,12,8,1,7
25,no,travel_rarely,977,research & development,2,below college,other,very high,male,57,3,1,laboratory technician,3,divorced,3977.0,7298,6,yes,19,3,3,1,7,2,2,2,2,0,2
47,no,travel_rarely,1180,research & development,25,bachelor,medical,low,male,84,3,3,healthcare representative,3,single,8633.0,13084,2,no,23,4,2,0,25,3,3,17,14,7,11
33,no,non-travel,1313,research & development,1,college,medical,medium,male,59,2,1,laboratory technician,3,divorced,2008.0,20439,1,no,12,3,3,2,1,2,2,1,1,0,0
38,no,travel_rarely,1321,sales,1,master,life sciences,very high,male,86,3,2,sales executive,2,married,4440.0,7636,0,no,15,3,1,2,16,3,3,15,13,5,8
31,no,travel_rarely,1154,sales,2,college,life sciences,low,male,54,3,1,sales representative,3,married,3067.0,6393,0,no,19,3,3,1,3,1,3,2,2,1,2
38,no,travel_frequently,508,research & development,6,master,life sciences,low,male,72,2,2,manufacturing director,3,married,5321.0,14284,2,no,11,3,4,1,10,1,3,8,3,7,7
42,no,travel_rarely,557,research & development,18,master,life sciences,very high,male,35,3,2,research scientist,1,divorced,5410.0,11189,6,yes,17,3,3,1,9,3,2,4,3,1,2
41,no,travel_rarely,642,research & development,1,bachelor,life sciences,very high,male,76,3,1,research scientist,4,married,2782.0,21412,3,no,22,4,1,1,12,3,3,5,3,1,0
47,no,non-travel,1162,research & development,1,below college,medical,high,female,98,3,3,research director,2,married,11957.0,17231,0,no,18,3,1,2,14,3,1,13,8,5,12
35,no,travel_rarely,1490,research & development,11,master,medical,very high,male,43,3,1,laboratory technician,3,married,2660.0,20232,7,yes,11,3,3,1,5,3,3,2,2,2,2
22,no,travel_rarely,581,research & development,1,college,life sciences,very high,male,63,3,1,research scientist,3,single,3375.0,17624,0,no,12,3,4,0,4,2,4,3,2,1,2
35,no,travel_rarely,1395,research & development,9,master,medical,medium,male,48,3,2,research scientist,3,single,5098.0,18698,1,no,19,3,2,0,10,5,3,10,7,0,8
33,no,travel_rarely,501,research & development,15,college,medical,medium,female,95,3,2,healthcare representative,4,married,4878.0,21653,0,yes,13,3,1,1,10,5,3,9,7,7,1
32,no,travel_rarely,267,research & development,29,master,life sciences,high,female,49,2,1,laboratory technician,2,single,2837.0,15919,1,no,13,3,3,0,6,3,3,6,2,4,1
40,no,travel_rarely,543,research & development,1,master,life sciences,low,male,83,3,1,laboratory technician,4,married,2406.0,4060,8,no,19,3,3,2,8,3,2,1,0,0,0
32,no,travel_rarely,234,sales,1,master,medical,medium,male,68,2,1,sales representative,2,married,2269.0,18024,0,no,14,3,2,1,3,2,3,2,2,2,2
39,no,travel_rarely,116,research & development,24,below college,life sciences,low,male,52,3,2,research scientist,4,single,4108.0,5340,7,no,13,3,1,0,18,2,3,7,7,1,7
38,no,travel_rarely,201,research & development,10,bachelor,medical,medium,female,99,1,3,research director,3,married,13206.0,3376,3,no,12,3,1,1,20,3,3,18,9,1,11
32,no,travel_rarely,801,sales,1,master,marketing,high,female,48,3,3,sales executive,4,married,10422.0,24032,1,no,19,3,3,2,14,3,3,14,10,5,7
37,no,travel_rarely,161,research & development,10,bachelor,life sciences,high,female,42,4,3,research director,4,married,13744.0,15471,1,yes,25,4,1,1,16,2,3,16,11,6,8
25,no,travel_rarely,1382,sales,8,college,other,low,female,85,3,2,sales executive,3,divorced,4907.0,13684,0,yes,22,4,2,1,6,3,2,5,3,0,4
52,no,non-travel,585,sales,29,master,life sciences,low,male,40,3,1,sales representative,4,divorced,3482.0,19788,2,no,15,3,2,2,16,3,2,9,8,0,0
